211583,山东威达(002026)重组事项终止 复牌封死跌停庞森商业(835577)股东郑卫星减持108万股,重组失败,山东威达
207869,南纺股份(600250)四高管低调辞职 公司称业务不受影响资产减值准备计入经常性损益 雅戈尔去年扣非净利降116.57%,业绩下滑,雅戈尔
103834, 其中案例包括权健公司涉嫌传销及虚假广告犯罪案、安逸之家和鸿润德敲诈勒索和强迫交易案、长春长生假疫苗案、辉丰公司严重环境污染案、善林金融涉嫌集资诈骗案,涉嫌欺诈,权健公司
207186,*ST锐电(601558)涉嫌违规被调查提示退市风险润邦重机神秘股东6折入股：或提前为套现铺路,交易违规,润邦重机
201127,侠客岛解谜乐视危局:关联企业互买互卖 粉饰报表南纺股份(600250)疯狂造假不退市 证监会保护投资者说法遭质疑,财务造假,乐视
209364,凯迪电力(000939)再度减持东湖高新(600133) 累计套现3.95亿元天伦置业(000711)大股东转让18.65%股权 实控人变更,实控人股东变更,天伦置业
200649,欣泰电气(300372)或成欺诈发行退市第一股 这些股要当心总局通报15批医疗器械不合格 涉及宇安医疗等13家企业民生银行(600016)遭南方希望再减持6523万股,财务造假,欣泰电气
103266, 非法理财涉案600余亿警方公示善林金融多宗罪4月24日晚间，上海警方公告百亿平台“善林金融”创始人周伯云自首投案后的调查结果，“善林金融”通过推出各种不同期限、不同收益率的理财产品，吸收社会大众资金形成资金池，供周伯云等人任意使用，涉嫌非法吸收公众存款，涉案金额600多亿元,高管负面,善林金融
207337,上海佳豪(300008)股东减持套现7700万云南旅游(002059)实际控制人拟发生变更11月7日重要增减持:秦川机床(000837)大股东计划减持3.94%公司股份,实控人股东变更,云南旅游
207312,新南洋(600661)拟低价出售新能源资产涉嫌票据诈骗罪 宝塔实业实控人孙珩超被逮捕,不能履职,宝塔实业
207346,南玻A(000012)高管集体辞职“罗生门”深天地A(000023)重组事件终止 复牌盘中涨停,重组失败,深天地A
104823, 2014年2月曾揭露融资城存自融嫌疑,涉嫌非法集资,融资城
208823,正业科技(300410)股东计划减持562.5万股美法官称阿里巴巴IPO材料不存在信息披露不到位情况,信批违规,阿里巴巴
202761,马应龙(600993)股东减持496.28万股 占股本1.5%翠微股份(603123)重组事项未获通过 因信披不符规定ST亚太(000691):挣扎在退市边缘的公司 收入、利润同时造假,重组失败,翠微股份
212738,万科A(000002)2月销售出现大幅下降国务院任免国家工作人员:免去沈莹国务院国资委副主任职务,业绩下滑,万科A
204297,EA宣布首席执行官里奇蒂洛月底离职南玻A(000012)控制权未发生变更 前海人寿否认干预股权激励联信永益(002373)二股东拟抛售5%股份,实控人股东变更,南玻A
105854,原告盐城市安顺起重设备安装有限公司（以下简称：安顺公司）与被告江苏华庭建设工程有限公司（以下简称：华庭公司）买卖合同纠纷一案，本院于2018年9月10日立案后，依法适用简易程序，于2018年10月8日公开开庭进行了审理,涉嫌违法,江苏华庭建设工程有限公司
201047,国都证券投行总经理涉内幕交易携程公布售假机票调查:平台漏洞导致供应商违规,交易违规,国都证券
103898, 陈四水透露，这些“合法的”中国分公司也从不参与国内然健传销网络的任何活动，真正进行传销的主体其实是然健环球香港公司,涉嫌传销,然健环球香港公司
212165,上海相关部门联手推进 防控资本市场内幕交易工作百花村(600721)常务副总违纪被停职调查 扭亏形势艰难,不能履职,百花村
203565,重大事项停牌前涨停 莱茵置业(000558)内幕消息疑泄露金地集团(600383)西安项目违建遭罚 未公告涉嫌信披违规,信批违规,金地集团
102292, 普洱浙联房地产股份有限公司集资诈骗抽逃巨款！求求大咖们帮忙转发贴吧用户_5AMeyZU楼主2-2623:48操作举报普洱浙联房地产股份有限公司法人代表及总经理诸葛礼建及其女儿诸葛慧集资诈骗抽逃公司巨额财产,涉嫌非法集资,普洱浙联房地产股份有限公司
101823," 警方要求清退组继续加大催收力度，包括标的借款、?股权款、广告费预付款、返利渠道(羊头)获取的返利款，要求相关企业和个人及时将以上款项归还至”投之家”专案账户，账户名:投之家专案保证金专户(账号:4000020338000025491，并注明?”还款人”),警方将对拒不还款企业和个人采取相关措施零钱罐案归集资金4004万元利民网回款1亿5014万元3月2日，据深圳市公安局南山分局对深圳市稳通金融服务有限公司(“零钱罐”平台)涉嫌非法吸收公众存款案的情况通报显示，本周新增回款206万元，目前归集资金共计4004.59万元，冻结资金180万元",涉嫌非法集资,零钱罐
203844,个人零门槛买POS机存漏洞 拉卡拉“收款宝”被疑非法套现计提3.19亿资产减值 焦作万方(000612)去年业绩降四成,业绩下滑,焦作万方
210702,久立特材(002318)控股股东承诺半年内不减持金刚玻璃(300093)重组失败 祸起董事长小舅子,重组失败,金刚玻璃
103055, 【详情】五、财富中国案进展：6名嫌犯被刑拘涉案金额达11.9亿12月21日，深圳福田警方官方微信日前发布通报称，警方打掉“财富中国”非法集资平台，6名犯罪嫌疑人因涉嫌“非法吸收公众存款罪”被警方依法刑事拘留，涉案金额高达11.9亿元人民币,涉嫌非法集资,财富中国
210768,春兴精工(002547)副总经理黄培聪辞职股票下跌  Twitter再遭两投行下调评级天舟文化(300148)股东减持公司1.97%股份,评级调整,Twitter
210950,苹果起诉三星侵犯iPhone及iPad专利博通股份(600455)终止重组 陕汽集团借壳告吹,重组失败,博通股份
210280,ST东碳(600691)信披违规被查相关经手人各执一词慈星股份(300307)控股股东减持3000万股闽发铝业(002578)实控人及一致行动人计划减持超5%公司股份,信批违规,ST东碳
202449,京东增发帮股东提前套现金叶珠宝(000587)遭长城资产二度减持 累计套现1.54亿,交易违规,京东
203330,瑞银下调蒙牛评级至“沽售”两月内股价从破发到翻倍 火炬创投清仓三五互联(300051),评级调整,蒙牛
203715,广博股份(002103)年报业绩暴增7倍 高管窗口期提前买入股票赛康交安副总经理邹礼泉辞职,交易违规,广博股份
201758,天邦股份(002124)两位副总裁辞职惠誉调降索尼和松下评级至垃圾级一汽轿车(000800)因安全气囊隐患召回马自达6轿车 共24465辆,评级调整,松下
102425, 接手合盘贷4个月之后的8月，在通过加息、红包等手段大幅推高交易量和存量资金之后（假标和自融其实是不言而喻的），陈文达将合盘贷转手卖给了张哲仁，陈文达和董文栋退出了法人和监事的名单,涉嫌欺诈,合盘贷
208288,力拓“间谍案”最新进展 胡士泰等4人被批捕弘益热能董事会秘书辞职 持有公司37.6万股无锡优拓财务负责人宋辉免职,不能履职,力拓
200888,新宁物流(300013)一董事减持124万股 占比1.38%中福实业(000592)承诺期满业绩变脸 重组方疯狂减持,业绩下滑,中福实业
212396,西北化工(000791)控股股东变更为甘肃电投新东方“变革”前夜 CEO陈向东突然离职,实控人股东变更,西北化工
102958, 6、小牛在线回顾：2015年3月30日，小牛在线平台被指出信息披露严重不充分；涉嫌违规设立资金池等问题,涉嫌非法集资,小牛在线
206294,华凯保险股东减持233万股6.29亿到期债务未偿还 盛运环保信用评级被下调至BBB-,评级调整,盛运环保信用
205304,早间公告:西藏发展股东减持119万股 持股降至5%以下*摩通下调联想(00992.HK)目标价至13.2元  评级「增持」广东威林实际控制人减持45万股,评级调整,联想
204959,先导智能(300450)重组失败定金难收回连续减持越线*ST博元(600656)大股东被勒令暂停卖出东华测试(300354)控股股东减持170万股,重组失败,先导智能
200780,仁智股份(002629)董事郦鹏程辞职 现任浙江中胜实业总裁中诚信连续两次下调博源控股评级,评级调整,博源控股
200159,*ST川化(000155)开盘跌停 化肥设备全面停产或被退市新湖中宝(600208)否认信披违规,信批违规,新湖中宝
207790,湘潭电化(002125)半年报披露时间延至8月28日世联行(002285):4月份以来股东并无减持股份攀钢钒钛(000629):业绩大增 基金集体减持,信批违规,湘潭电化
207604,资管计划爆仓未补仓 慧球科技(600556)实控人或变更法兴将奈飞评级从买进直接降至卖出域桥、格来德、宜信等品牌挂烫机质量问题严重,实控人股东变更,慧球科技
103243," 2015年3月至2016年4月间，在李军、赵鹏程和张明等人的组织下，新诺投资公司与10414名投资者签订《新诺影业集团委托投资协议书》非法吸收存款共计人民币1,232,420,000.00元（约合12.32亿元，以下币种如无特别说明均指人民币）[其中，2015年3月10日至2016年4月21日，与投资者签订合同非法吸收公众存款共计1,199,870,000.00元（约合11.99亿元）；2016年4月22日至2016年5月20日，与投资者签订合同非法吸收公众存款共计32,550,000.00元（约合3,255万元）]",涉嫌非法集资,新诺投资公司
207412,民生人寿因财务造假等多项违规遭罚中集集团(000039)拟4.56亿收购德国破产公司Ziegler谭木匠虚标材质登工商黑榜,财务造假,民生人寿
203616,穆迪之后惠誉也下调百度评级 都是金融业务惹的祸中兴商业控股股东拟转让29%公司股份 意向受让方须同时参与北方重工司法重整,评级调整,百度
202461,黑石作价21亿美元出售波士顿写字楼资产汇冠股份(300282)重大资产重组延期复牌,重组失败,汇冠股份
101745, 警方通报称，2018年6月27日，杭州市公安局江干区分局对杭州云端金融信息服务有限公司涉嫌非法吸收公众存款案立案侦查，对涉嫌犯罪的朱某、刘某、詹媒采取刑事强制措施,高管负面,杭州云端金融信息服务有限公司
202919,中钢天源(002057)连续疯涨 控股股东趁热忙减持公牛、飞利浦、罗格朗插头插座不合格方大化工(000818):方大化工并购重组申请未获通过 明日复牌,重组失败,方大化工
205225,特斯拉和大众未召回安全气囊隐患车辆质疑年报及利润分配方案 劲嘉股份(002191)副董事长否认争夺控股权称是为股东负责,实控人股东变更,劲嘉股份
203423,今世缘(603369)涉嫌严重财务造假 被称胜景山河第二*ST新都(000033)继续亏损 步步走向退市,财务造假,今世缘
201114,*ST众和:被冻结账户对新能源锂电板块经营影响较小苏大维格(300331)董事沈欣辞职,资金账户风险,*ST众和
206518,航天发展:股东基布兹、康曼迪承诺暂不减持金城股份(000820)重组事项未获通过 股票今日复牌GT申请破产出人意料:苹果曾努力避免危局,重组失败,金城股份
209288,安利股份(300218)遭香港敏丰累计减持350万股酒鬼酒(000799)追回被盗资金3699万 向上修正业绩预告,资金账户风险,酒鬼酒
103517, 联合调查组：#权健涉嫌传销和虚假广告犯罪#,涉嫌欺诈,权健
210897,东源电器(002074)前脚重组失败 后脚遭大股东减持中平股份(871041)购买资产不构成重大资产重组 故终止雄韬股份(002733)股东孙友元减持公司3.4%股份,重组失败,中平股份
207568,浙商财险前高管“老鼠仓”细节曝光:代人操盘一直亏损 事发前出逃躲避半年武田艾可拓致癌门被罚60亿美元 或涉康恩贝(600572)等公司黄光裕遥控下的国美新政：全国门店架构将重整,不能履职,浙商财险
104237, 结果呢，经审查，权健公司的实际控制人“涉嫌传销”被批捕，谎言的大厦顷刻倒塌,涉嫌传销,权健公司
212627,太阳能巨头SunEdison或将宣布破产 股价盘后暴跌50%国统股份终止重组 注入中铁物晟控股权搁浅,重组失败,国统股份
204015,黄山旅游(600054)独立董事戴斌因公务繁忙辞职成都路桥(002628)董事长涉嫌行贿被抓,不能履职,成都路桥
104518, 两家公司除了夸大宣传产品功效，“拉人头”发展下线的商业模式也备受质疑，婕斯和权健都背负多桩官司，被控“非法获利”或“非法传销”,涉嫌传销,权健
211504,五粮液(000858)陷价格倒挂困局:业绩再下探 高管集体减持套现汉嘉股份大股东否决变更转让方式议案光大证券(601788)助理总裁杨赤忠及董秘梅键辞职,实控人股东变更,汉嘉股份
210590,银坊金融老板失联近千人维权 称云顶控股为其担保风神股份(600469)股东减持310.29万股,不能履职,银坊金融
202983,上市公司印纪传媒债券违约 大股东5个月内曾套现24亿未披露关联方占用资金宏磊股份(002647)领证监会罚单,信批违规,宏磊股份
207660,南洋股份实控人7年套现8亿 郑钟南家族减持52%控制权存变数光环新网未及时披露子公司关联交易等 收深交所监管函,信批违规,光环新网
103332, ”望洲财富杭州分部冯姓负责人对《第一财经日报》记者表示，望洲集团存在间接自融现象，相关证明素材已经上交至经侦等有关部门,涉嫌违法,望洲集团
210767,穆迪下调8家葡萄牙银行信用评级九州通(600998)股东减持300万股,评级调整,葡萄牙银行
211870,秀强股份(300160):遭实控人减持5%股份 套现约4亿元证监会:未发现华谊兄弟(300027)违反信批规定,信批违规,华谊兄弟
203308,创业板指午后跌幅加剧 央视曝光雅百特(002323)业绩造假大跌中电广通(600764)因虚假陈述赔偿股民 庭外调解成为主流统一企业中国清仓所持旺旺股份 套现3.6亿港元,信批违规,中电广通
105743,每经记者：实习记者黄鑫磊查道坤每经编辑：文多2018年12月，据南京市公安局建邺分局通报：2018年5月初，“爱晚系”公司因资金链断裂、无钱兑付到期的投资款，实际控制人曹斌铭潜逃境外，“爱福家”非法集资案始发,资产负面,爱晚
210823,硅谷天堂(833044):内幕交易风险显著提升 上半年“联姻”10家上市公司邦力达财务总监曹文良辞职,交易违规,硅谷天堂
209723,鄂武商A(000501)股东经发投近一个月减持413万股立思辰(300010)溢价并购亏损资产 商标权虚假陈述,信批违规,立思辰
204916,小布涂涂财务总监赵含宇辞职 元芳接任红阳能源(600758)重大资产重组复杂 股票延期复牌美团等曝存大量酒店刷单行为 用户评价亦能造假,重组失败,红阳能源
206258,光伏百企分食欧盟配额 业内担心滋生内幕交易上海钢联(300226)临时停牌 或因媒体质疑其交易量造假,信批违规,上海钢联
206715,贵州百灵(002424)否认苗药秘方被泄密中联重科(000157)大股东获准清算注销,交易违规,贵州百灵
209651,沧州明珠(002108):股东减持系因其自身资金需求股票连跌急增持 通葡酒业重组事项恐生变,重组失败,通葡酒业
211502,人人车三天两曝欺骗消费者 野蛮生长的背后有什么道博股份(600136)实控人变更为当代集团艾路明,实控人股东变更,道博股份
206416,举牌上市公司“被套”万力达(002180) ST长信(600706)遭举牌方“割肉”减持*ST南化(600301)资产重组遭到否决 保壳形势非常严峻,重组失败,*ST南化
103978, 【直报网北京12月10日讯】(现代快报)12月6日，南京建邺警方通报，今年5月初，“爱晚系”公司资金链断裂，无钱兑付到期的投资款，实际控制人曹斌铭潜逃境外，“爱福家”非法集资案始发,涉嫌非法集资,爱福家
105723,涉案金额5.4亿　被骗群众5000余人甘肃兰州：“弘泰集团”非法集资系列案一审宣判32名被告人获刑（记者南茂林　通讯员杨利军）近日，由甘肃省兰州市检察院提起公诉的“弘泰集团非法集资”系列案一审公开宣判，32名被告人分别被以集资诈骗罪、非法吸收公众存款罪、虚报注册资本罪、买卖国家机关证件罪判处三年有期徒刑至无期徒刑不等的刑罚，并处相应附加刑,涉嫌非法集资,弘泰集团
211745,中科英华(600110)第二大股东变更招商证券(600999)开除固定收益总经理马逸伦 称其被批捕丰乐种业拟挂牌出售华智公司13%股权,实控人股东变更,中科英华
203849,大智慧(601519)涉财务造假被罚60万人币 复牌反涨停北京旅游(000802)股东合计减持1.76%,财务造假,大智慧
200991,航天信息(600271)董事长于滨辞职 涿州二期项目增加投资惠泉啤酒(600573)预计2012年亏损7200万元 销量下滑业绩下滑逾八成 航天长峰(600855)拟适时减持交通银行(601328),业绩下滑,惠泉啤酒
201846,万古科技财务总监赵爱华辞职深圳人大披露远望谷(002161)总裁被调查 传与温州高铁事故有关,不能履职,远望谷
212235,江苏三友(002044)二股东减持4.9%股份 拟再减持一致行动协议变更 索谱尔(870896)实控人发生变更,实控人股东变更,索谱尔
206343,诺普信(002215)三季报业绩大幅下滑 子公司污染顽疾难治数字政通(300075)总裁许欣累计减持135万股,业绩下滑,诺普信
205907,中银绒业(000982)发公告澄清造假 股价复牌跌停南京新百连续8跌停 此前称无应披露而未披露重大信息,信批违规,南京新百
204954,大恒科技(600288)董事长鲁勇志失联 曾为徐翔得力助手11日公司新闻聚焦:诚迈科技遭两股东清仓减持,不能履职,大恒科技
207139,深康佳Ａ(000016)出售重庆康佳六成股权债市风暴公募“第三人”:嘉实基金吴洪坚被警方带走嘉实基金称其因个人原因被调查,不能履职,嘉实基金
104357, 今年7月份，网贷之家的兄弟公司投之家平台因涉嫌集资诈骗被警方立案，随后，牵出网贷行业最大的一起连环诈骗，涉及人人爱家、投之家、天天财富、壹佰金融、中科金服、聚胜财富、翡翠岛理财、火钱理财、坚果理财、邦邦理财等十多家平台，粗略统计各平台投资总额至少超过640亿元,涉嫌欺诈,天天财富
207342,1.54亿股接受要约 金马集团(000602)退市已成定局南方汇通(000920)重大资产重组延期 继续停牌,重组失败,南方汇通
208442,万隆光电:股东拟减持不超2%股份荣科科技将变更控股股东 新实控人为锐嘉科集团创始人,实控人股东变更,荣科科技
213035,申万调低雨润评级西南证券(600369)遭股东减持 券商股减持潮愈演愈烈,评级调整,雨润
210696,大比例清仓式减持又来了 股价翻倍后诚迈科技三股东打算抛售近17%股份证监会通报獐子岛(002069)核查情况:存信息披露等问题,信批违规,獐子岛
211169,雪莱特:涨幅较大 不存在应披露而未披露信息广州倍绣生物股权遭风投抛售,信批违规,雪莱特
205467,紫鑫药业(002118)董事长因病辞职豫商集团涉内幕交易遭调查 东方银星(600753)控制权之争生变,交易违规,豫商集团
207998,晚间公告:中金黄金(600489)总经理被带走 惠天热电(000692)被骗385万海鑫钢铁债务危机将画句号 或宣布破产重组,不能履职,中金黄金
206472,四维控股(600145)涉嫌违规信披被立案宏图高科(600122)减持华泰证券(601688)444万股 获益8667万,信批违规,四维控股
204836,天风期货首席风险官苏钢辞职 聂志刚接任真视通(002771)并购重组终止 战略规划仍有序推进,重组失败,真视通
103766, 网络传销团伙多手段“粉饰”其不法身份据警方介绍，跨亚欧公司的经营模式是典型的传销模式，其组织架构严密，分层级代理，最终收集的资金都转入了夏某荣等人的私人账户,涉嫌传销,跨亚欧公司
205975,中信建投:橡胶多单逢高减仓 短线交易皖通科技(002331)早盘下跌3.63% 三实际控制人合计减持套现过亿,交易违规,中信建投
211882,中央商场(600280)董事长被检察机关监视居住养老金增持推升股价 正海磁材众高管计划减持,不能履职,中央商场
105044,1、持续高返关于联璧有可能为斐讯自融的问题，我们来算一笔账，假如我们花费1399元买一个斐讯路由器，再以150元的价格卖出去，相当于用1249元的价格买了一款分期返还收益的理财产品，第一个月返还420元，剩下的钱每月返还89元，分12个月返还,涉嫌非法集资,联璧
207374,控股股东拟向国资公司转让股权 欧浦智网控制权或变更平安证券保荐再现造假 近三年超6成项目业绩变脸,实控人股东变更,欧浦智网
102647, 2）反面的利，是「不失去」比如，安利公司的经营理念：安利不是个销售公司，而是个自由企业，安利公司的经营理念就是「家庭、自由、奖励、希望」四大基石，就是为了证明你做了线下传销，家庭、自由、奖励、希望都不会失去……后来，这招被微商学去了，在家工作是家庭，不用打卡是自由，代销提成是奖励，层层压货是希望……3.用情撩拨自古深情留不住，从来套路得人心,涉嫌传销,安利公司
103966, 近日，多家媒体报道国美旗下互金平台国美在线金融涉嫌自融、资金流向自家地产公司、为失信企业贷款等问题,涉嫌非法集资,国美
212865,立思辰(300010)大股东减持550万股 套现1.15亿元华塑控股(000509)重组告吹 转型发展方向未变,重组失败,华塑控股
208612,苹果蓝宝石供应商GTAT申请破产 概念股大跌优万科技(833074)实际控制人变更,实控人股东变更,优万科技
206006,*ST保千虚假陈述责任纠纷案大规模开庭 逾900名投资者索赔近2亿元步森股份(002569):股东步森集团披露减持计划,信批违规,*ST保千
211564,昆仑万维拟出售趣店股份 港资卖出其1.2亿元新安股份(600596)子公司总经理被捕 涉嫌污染环境罪海翔药业(002099)遭控股股东减持 或不看好公司前景,不能履职,新安股份
210110,龙韵股份(603729):段佩璋辞去董事长职务 外甥余亦坤接任汉龙系三高管澳洲涉嫌内幕交易被调查宏达股份(600331)金路集团(000510)均称不知情哈高科(600095)：大股东减持引发重组猜想,交易违规,汉龙系
208251,金利华电实控人家族疯狂套现 赵家只剩一位还被调查鼎泰新材(002352)业绩频频下滑 董事长再抛减持计划,业绩下滑,鼎泰新材
104930, [[+_+]]西安市人民检察院指控：自2011年1月至2012年7月24日以来，被告人李某乡、李某、冯某强、杨某红等人分别以西安久安创投公司及久安公司第一分公司、陕西长治能源公司、陕西协和学院、久安老年公寓的名义面向社会不特定群众非法集资,涉嫌非法集资,久安老年公寓
206113,恒大:所持梅雁吉祥(600868)股权已全部减持匹凸匹(600696)实控人年内最后一次庭审 代理律师被指“虚假陈述”,信批违规,匹凸匹
203113,海达股份(300320)实控人之一拟减持至多8.75%股份酒鬼酒(000799)1亿存款被盗案嫌犯或已落网 推迟披露因瞒不住,信批违规,酒鬼酒
211627,众和股份(002070)实控人股份遭司法强制卖出 因借款纠纷华联股份(000882)2013年年报延至4月29日披露8款产品惨遭下架 京东公布首批不达标小家电,信批违规,华联股份
205967,晶瑞股份:两股东拟合计减持不超9.24%股份ST大控证券虚假陈述案又迎新展 29位投资者索赔逾800万元中颖电子(300327)遭广运投资减持1.63%股份,信批违规,ST大控
104390, 在P2P爆雷余波未尽的杭州，人们质疑，鼎家与爱上街等借贷平台合作，获得全年租金，而租户分期付款，积累的资金池被违规使用导致破产,涉嫌非法集资,爱上街
209179,中资银行在港再陷“减持门”工商银行(601398)H股或被抛售6亿股标普调降国寿评级展望至负面,评级调整,国寿
200526,报告:本邦虚标光效32% 佛山照明(000541)LED灯更省电摩根大通下调JC Penney评级及目标价葛洲坝(600068)遭建设银行减持3530万股,评级调整,Penney
202697,华灿光电(300323)股东减持公司股份300万股 占比1%万润股份(002643)股东烟台供销社披露减持计划中弘股份(000979):定向增发前的蹊跷减持拟增发募集30亿元大股东提前套现8.74亿元,交易违规,中弘股份
206172,镉大米涉事高校：不合格米为试吃样品 尚未开封江苏索普(600746)信披违规 遭证监局责令整改美Mervyn's零售商或破产,信批违规,江苏索普
209377,光大证券(601788)内幕交易索赔案进展：严义明律师督请法院尽快立案方大化工原实控人淡出 减持5%股份科泰电源(300153)两股东合计减持1270万股,交易违规,光大证券
102402, 北京中鑫汇达投资控股有限公司集资诈骗遭举报(转载)北京中鑫汇达投资控股有限公司，法人：钟传金，股东：钟锦有（实际控制人，二人是父子关系），钟锦有此前经营《北京通联慧智商务有限公司》，其公司业务“鸿运卡”遭市民举报不能正常使用，北京晨报揭露过此事，法院判决过，有图片为证,涉嫌非法集资,北京中鑫汇达投资控股有限公司
205702,大冷股份(000530)董事长肖永勤因工作变动辞职SAC资本创始人涉嫌内幕交易遭起诉红星发展(600367)大股东累计减持355万持股,交易违规,SAC资本
106076,小蓝单车在倒闭时也未能偿付用户押金,歇业停业,小蓝单车
208172,乐视网(300104)延期披露年报 30日起停牌急功近利埋下隐患   紫金矿业(601899)屡陷“环保门”,信批违规,乐视网
209012,万科A(000002)2011年销售再破千亿元 预计未来毛利率将下滑鹿港科技(601599)两股东分别减持1.32%股份,业绩下滑,万科A
206592,多米股份(839256)副总经理辜炜东辞职*ST德力实控人将变更为钭正刚、尉雪凤夫妇 27日复牌,实控人股东变更,*ST德力
102797, ?2015年7月24日，大连****发布《涉嫌非法集资广告的通告》，36家P2P平台被通报，包括投资管理（北京）有限公司、宜信卓越财富投资管理（北京）有限公司的两家大连分公司，还有中融民信资本管理有限公司、恒昌财富、大连融信联创投资有限公司、放心（北京）有限公司等,涉嫌非法集资,宜信卓越财富投资管理（北京）有限公司
202166,远望谷(002161)董事长回国自首 涉嫌行贿原铁道部官员为明确权益比例 田野股份(832023)股东减持再收购,不能履职,远望谷
102164, 项目涉嫌自融融资城注册于2009年3月，旗下运营的投融资平台“融资城”是业内较早开展类P2P业务的平台,涉嫌非法集资,融资城
209603,苏泊尔(002032)卫浴曝铬超标 曾高调宣布产品“0铅”红宇新材:控股股东、实际控制人拟变更 股票停牌,实控人股东变更,红宇新材
212861,金宇集团(600201)二股东已累计减持5%股份 可能继续减持佛山照明(000541)虚假陈述惹“官司”,信批违规,佛山照明
207483,爱仕达(002403)或被二股东减持一机构接盘100万股DailyFX:澳/美、欧/镑及美/加短线交易策略分析百度文库就侵犯版权道歉作家维权代表不认可,交易违规,DailyFX
211144,氯碱化工(600618)F1烧碱装置将停产调整投资者诉华鑫股份(600621)大股东虚假陈述案一审获胜,信批违规,华鑫股份
104511," 点击标题下「防骗大联盟」可快速关注美康汇,还是“传销汇”——百日行动顶风作案，美康汇涉嫌传销和虚假宣传被湖南执法部门查处2019年3月，随着全国各地多部门联合整治“保健”市场乱象百日行动不断深入推进，一家名叫美康汇的公司在湖南被曝光查处",涉嫌传销,美康汇
207482,丰原药业(000153)股东所持公司部分股权拍卖 不影响控制权尤玉仙家族减持鸿博股份(002229)2973万股 套现5.19亿同仁堂(600085)董事长去世,不能履职,同仁堂
210586,苏大维格(300331)遭股东减持200万股友利控股(000584)延期复牌 5月7日前披露预案,信批违规,友利控股
209842,上交所:*ST博元(600656)被摘牌后其股份应转入股转系统ST天龙(600234)资产冻结案疑云,资金账户风险,ST天龙
212669,青鹰股份副总经理沈源韶辞职中青宝连续第四年接年报问询: 重要诉讼未披露 财务数据存疑,信批违规,中青宝
203553,深天马A:湖北科投拟减持公司不超2%股权申科股份(002633)复牌后九涨停 明星“踩点”入股被指内幕交易汇川技术(300124)实际控制人减持2.42%股份 承诺半年内不减持,交易违规,申科股份
213105,东方金诚下调华业资本主体评级至C络捷斯特因会计估计变更不合规遭风险提示,评级调整,华业资本
102708, <!--{img:0}--><p>2019年1月7日，权健风波实质性进展：对权健涉嫌组织、领导传销活动罪和虚假广告罪立案，权健实控人束某某等18名犯罪嫌疑人已被依法刑事拘留,涉嫌传销,权健
203231,先河环保(300137):一季度净利增近4成  多只汇添富基金减持错失疯涨行情神秘操作一现再现 金智科技(002090)内幕交易“阴魂不散”百圆裤业(002640)被曝10项财务漏洞,交易违规,金智科技
203166,东方财富(300059)再遭减持熊向东狂抛1500万股中联重科(000157)财务造假被印证 复牌逆市走低,财务造假,中联重科
201312,大恒科技(600288)高管涉及短线交易每每“逢高出货”南京美强再度减持ST当代(000673),交易违规,大恒科技
209310,上风高科(000967)控股股东股权变更营口港(600317)大股东低调出售2000万股 监管函“吓退”后续减持计划,实控人股东变更,上风高科
206140,上汽集团(600104)副总裁叶永明辞职汇源通信实控人可能变更,实控人股东变更,汇源通信
210990,6月9日午间公告一览:*ST新民(002127)5.78亿元出售两子公司100%股权易见股份:控股股东签署表决权委托协议 控股股东、实控人拟变更宝通带业(300031)持股5%以上股东减持360万股,实控人股东变更,易见股份
207908,微信泄露丽珠内幕信息 中信证券(600030)泄密分析师已被停职德新交运无应披露而未披露重大事项 14日复牌,信批违规,德新交运
212139,酒鬼酒(000799)子公司账户1亿元蹊跷被盗何云才减持*ST联华(600617) 曾提案罢免三高管百款理财产品收益不达标 兴业银行(601166)回应澄而不清,资金账户风险,酒鬼酒
207420,美国对冲基金抛售微软股票:长期存管理问题东芝再曝七年财务造假 百年企业13年间发生了什么基金业人事震荡 国海富兰克林及英大基金高管离职,财务造假,东芝
210281,残友软件免去保彦平财务总监职务博敏电子(603936)疑似造假上市 子公司江苏博敏涉嫌虚增资产,财务造假,博敏电子
210364,华东数控(002248)股东减持约350万股 持股降至5%以下飞马国际经历14天黑暗旅程 重组失败市值蒸发65%智慧松德:员工持股计划被动清仓减持,重组失败,飞马国际
206362,赛迪传媒(000504)延期披露2008年报深鸿基(000040)第三大股东解限旋即减持新大新材(300080)副董事长减持1050万股,信批违规,赛迪传媒
203895,南大光电(300346)股东减持433万股 占总股本2.69%天宸股份(600620)控股股东一致人误操作致短线交易荣信股份(002123)减持恒顺电气(300208) 年内出售股份累计增利1亿,交易违规,天宸股份
211581,万福生科(300268)财务造假遭公开谴责新农开发(600359)遭控股股东减持近2%股份,财务造假,万福生科
103186, [[+_+]]值得注意的是，该平台提示显示，投资人如在联璧金融、资邦(唐小僧)、国金宝、盐商(壹理财、旺财猫)、金银猫、火理财(永利宝)、夸客、米袋、新大仓、鸿翔银票网、金坳财富、翡翠岛、小诸葛金服、华融道、抢钱通、掌悦理财、普资金服、聚财猫等18个理财平台投资的，可直接至公安部“非法集资案件投资人信息登记平台”(网址：,涉嫌非法集资,米袋
211115,好想你(002582)定增项目受投资者质疑 股东大跌中减持套现合众思壮(002383)股东共减持1861万股 占比9.94%万福生科(300268)犯欺诈发行罪被罚850万,财务造假,万福生科
